1530615600000
step: 51, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.727905863
step: 52, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.9785371002
step: 53, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.8945048503
step: 54, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.7966854387
step: 55, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.8613373841
step: 56, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.042679484
step: 57, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.1146745939
step: 58, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.037484907
step: 59, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.8355778535
step: 60, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.9288700072
step: 61, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.9018824209
step: 62, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.963418336
step: 63, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.146706068
step: 64, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.0050960076
step: 65, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.1177333886
step: 66, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.0835892062
step: 67, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.0515646994
step: 68, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.954356994
step: 69, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.9779709582
step: 70, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.7606733
step: 71, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.9371612438
step: 72, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.9171985072
step: 73, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.8709142444
step: 74, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.0249817089
step: 75, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.1149389721
step: 76, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.1548418614
step: 77, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.0598366344
step: 78, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.1095176546
step: 79, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.1160736009
step: 80, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.0746005674
step: 81, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.1337600273
step: 82, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.194386724
step: 83, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.2704415124
step: 84, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.0913617609
step: 85, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.1041690365
step: 86, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 20.1262279062
step: 87, v_id1: shuttle_regular_dist.1, v_id2: shuttle_regular_dist.0, distance: 19.8359400801
