1530615600000
step: 16, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 101.619252907
step: 712, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 165.536981193
step: 713, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.507199162
step: 713, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 96.7482802539
step: 713, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 173.215357833
step: 714, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.353525294
step: 714, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 97.419537676
step: 714, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 182.042725555
step: 715, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.859196563
step: 715, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 99.8268871003
step: 715, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 192.111213092
step: 716, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.974868399
step: 716, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 104.395836878
step: 716, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 202.251414588
step: 717, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.215902843
step: 717, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 110.992912514
step: 717, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 212.526678579
step: 718, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.114157237
step: 718, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 118.049926292
step: 718, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 222.380617946
step: 719, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.032393667
step: 719, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 124.98964244
step: 719, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 231.971500735
step: 720, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.015706765
step: 720, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 125.010678435
step: 720, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 233.536919629
step: 721, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.838244503
step: 721, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 125.709745227
step: 721, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 235.354974734
step: 722, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.972250964
step: 722, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 126.683337325
step: 722, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 237.564446282
step: 723, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.871984064
step: 723, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 128.521546772
step: 723, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 240.200013177
step: 724, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.595002175
step: 724, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 129.457491005
step: 724, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 241.641066119
step: 725, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.870642891
step: 725, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 130.861283897
step: 725, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 243.901147193
step: 726, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.874450218
step: 726, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 133.296064541
step: 726, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 246.741121617
step: 727, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.882662856
step: 727, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 135.59471711
step: 727, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 249.310470278
step: 728, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.910405182
step: 728, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 137.838713735
step: 728, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 251.725095591
step: 729, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.895004858
step: 729, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 139.721270937
step: 729, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 253.614299139
step: 730, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.200521377
step: 730, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 139.438025191
step: 730, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 253.635223185
step: 731, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.861599558
step: 731, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 140.974611221
step: 731, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 255.82667516
step: 732, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 111.312286563
step: 732, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.69653116
step: 732, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 252.846901869
step: 733, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.823446048
step: 733, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 140.990362679
step: 733, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 250.372527647
step: 734, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 107.290555731
step: 734, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 140.860720779
step: 734, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 247.210133815
step: 735, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 102.814110633
step: 735, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.066865054
step: 735, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 241.930290116
step: 736, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 99.0077763996
step: 736, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.350817279
step: 736, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 236.740609435
step: 737, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 96.2673219337
step: 737, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.656007163
step: 737, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 232.126419749
step: 738, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 94.3277630948
step: 738, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.209757711
step: 738, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 227.178145562
step: 739, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 93.1728810426
step: 739, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.802904711
step: 739, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 223.223464503
step: 740, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 93.2030390255
step: 740, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 142.640613717
step: 740, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 219.897509476
step: 741, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 94.455752085
step: 741, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 142.50879391
step: 741, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 216.382498216
step: 742, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 96.7597534788
step: 742, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 142.786919304
step: 742, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 213.371262428
step: 743, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 99.4071717249
step: 743, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 142.941513379
step: 743, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 210.494111325
step: 744, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 103.471383786
step: 744, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 142.837002548
step: 744, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 207.67559563
step: 745, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 107.434783224
step: 745, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 142.902257449
step: 745, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 204.287829722
step: 746, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.612128764
step: 746, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.030741868
step: 746, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 200.556138264
step: 747, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 108.963792293
step: 747, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 138.145859707
step: 747, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 195.084414201
step: 748, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.14220359
step: 748, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 137.272922212
step: 748, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 188.729090876
step: 749, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 105.347254407
step: 749, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 133.086336948
step: 749, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 183.250442009
step: 750, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 102.267559512
step: 750, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 128.786446169
step: 750, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 178.192604253
step: 751, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 100.403928863
step: 751, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 124.746428475
step: 751, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 173.481030568
step: 752, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 99.519737692
step: 752, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 121.369426369
step: 752, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 169.870616826
step: 753, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 99.5510434193
step: 753, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 119.168035425
step: 753, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 167.841422783
step: 754, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 99.2225438397
step: 754, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 117.929504309
step: 754, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 166.802447122
step: 755, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 100.042220926
step: 755, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 116.857402427
step: 755, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 166.792992312
step: 756, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 101.195200208
step: 756, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 116.322844834
step: 756, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 167.906478804
step: 757, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 103.113935624
step: 757, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 116.657988389
step: 757, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 170.423612683
step: 758, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 105.166606034
step: 758, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 118.106319574
step: 758, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 174.148803453
step: 759, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 106.731640134
step: 759, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 119.01517578
step: 759, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 178.902833975
step: 760, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.06433537
step: 760, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 120.741140455
step: 760, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 185.046881978
step: 761, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 110.504240895
step: 761, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 123.204007853
step: 761, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 192.148709104
step: 762, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 110.299524918
step: 762, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 125.096002991
step: 762, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 199.560500061
step: 763, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.785216532
step: 763, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 127.271156173
step: 763, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 207.277808303
step: 764, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 110.349467302
step: 764, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 129.707282091
step: 764, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 215.090251588
step: 765, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 110.959221417
step: 765, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 128.135052884
step: 765, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 218.116389564
step: 766, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 110.151629875
step: 766, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 129.482871973
step: 766, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 223.199551501
step: 767, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.566181488
step: 767, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 130.012529074
step: 767, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 226.489306693
step: 768, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.599330388
step: 768, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 128.857338377
step: 768, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 227.828124923
step: 769, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.440784779
step: 769, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 128.403630142
step: 769, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 229.577437821
step: 770, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.018284208
step: 770, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 128.475418073
step: 770, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 231.260546078
step: 771, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.392116
step: 771, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 129.143945961
step: 771, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 233.965509266
step: 772, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.086637086
step: 772, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 130.700981877
step: 772, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 236.0646933
step: 773, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 106.284862356
step: 773, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 131.718802165
step: 773, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 234.479707875
step: 774, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 100.040580623
step: 774, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 133.559510371
step: 774, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 229.866005446
step: 775, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 94.0168901603
step: 775, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 136.175884809
step: 775, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 225.639715447
step: 776, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 89.5019229243
step: 776, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 138.405913092
step: 776, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 222.281907588
step: 777, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 86.2006776689
step: 777, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 139.833377065
step: 777, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 218.883868301
step: 778, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 86.529630718
step: 778, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 137.877972296
step: 778, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 215.648268168
step: 779, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 86.2718715261
step: 779, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 136.958379792
step: 779, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 212.472412266
step: 780, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 86.0517053112
step: 780, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 137.067725036
step: 780, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 208.719013435
step: 781, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 87.2174039006
step: 781, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 137.762678615
step: 781, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 204.958129754
step: 782, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 90.1106197554
step: 782, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 139.930209701
step: 782, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 203.607453842
step: 783, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 93.9573708836
step: 783, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.224591281
step: 783, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 201.207879213
step: 784, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 98.8408458562
step: 784, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.195168552
step: 784, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 198.356039566
step: 785, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 104.566925928
step: 785, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 142.081430582
step: 785, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 196.072185767
step: 786, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 111.342951092
step: 786, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.531898888
step: 786, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 194.033815186
step: 787, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 115.884388031
step: 787, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 141.280852121
step: 787, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 192.50499804
step: 788, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 117.47622192
step: 788, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 138.037563637
step: 788, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 191.797192741
step: 789, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 117.998606682
step: 789, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 131.677936253
step: 789, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 191.492393211
step: 790, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.036301058
step: 790, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 125.486189298
step: 790, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 191.425097244
step: 791, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.119556913
step: 791, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 120.453477547
step: 791, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 192.642918936
step: 792, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.077330355
step: 792, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 115.969374393
step: 792, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 194.369293924
step: 793, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.359822573
step: 793, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 111.5207287
step: 793, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 195.980688684
step: 794, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 119.022426894
step: 794, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 108.137631964
step: 794, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 198.75363242
step: 795, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.715243217
step: 795, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 105.568674215
step: 795, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 201.1729028
step: 796, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.488034769
step: 796, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 105.205693703
step: 796, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 205.036086447
step: 797, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.098514968
step: 797, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 107.972172855
step: 797, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 210.405847344
step: 798, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 117.137363894
step: 798, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 110.407381037
step: 798, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 215.092911334
step: 799, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 116.970307838
step: 799, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 112.519917185
step: 799, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 220.201614766
step: 800, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 117.749124393
step: 800, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 115.453046149
step: 800, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 226.46526285
step: 801, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.395126793
step: 801, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 119.041536561
step: 801, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 232.851630769
step: 802, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.553578242
step: 802, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 123.757717445
step: 802, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 239.448742562
step: 803, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.360282786
step: 803, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 129.291481179
step: 803, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 245.93926707
step: 804, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.634603564
step: 804, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 135.880511156
step: 804, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 253.620878539
step: 805, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 118.79784911
step: 805, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 142.931635821
step: 805, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 261.357092094
step: 806, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 119.322396865
step: 806, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 147.254671238
step: 806, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 266.469911347
step: 807, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 117.0990098
