1530615600000
step: 16, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 102.309390427
step: 17, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 104.811949927
step: 18, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 103.078729525
step: 19, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 102.845832004
step: 20, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 103.814206318
step: 21, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 104.866744381
step: 22, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 105.260198911
step: 23, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 107.852847321
step: 24, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 111.392380671
step: 25, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.026727191
step: 26, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 116.086522653
step: 27, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 116.115333241
step: 28, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 117.968111457
step: 29, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 117.441843442
step: 30, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 116.048433477
step: 31, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.982788679
step: 32, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 115.296223923
step: 33, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.650271091
step: 33, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 107.394693725
step: 33, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 207.912557108
step: 34, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.847837854
step: 34, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 108.281340201
step: 34, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 211.23934703
step: 35, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 112.862212591
