1530615600000
step: 41, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9223392947
step: 42, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9076560232
step: 43, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.8147767774
step: 44, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9452789588
step: 45, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.0046054954
step: 46, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.008181389
step: 47, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.0478441713
step: 48, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9006796636
step: 49, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.7975879555
step: 50, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.8617481556
step: 51, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.0430554895
step: 52, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.1150475808
step: 53, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.037855514
step: 54, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.8359482634
step: 55, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9292403819
step: 56, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9022527942
step: 57, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9637887092
step: 58, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.1470764411
step: 59, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.0054663808
step: 60, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.1181037617
step: 61, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.0839595793
step: 62, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.0519350725
step: 63, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9547273672
step: 64, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9783413314
step: 65, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.7610436731
step: 66, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9375316169
step: 67, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.9175688804
step: 68, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 15.8712846175
step: 69, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.0253520821
step: 70, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.1153093453
step: 71, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.1552122345
step: 72, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.0602070076
step: 73, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.1098880278
step: 74, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.116443974
step: 75, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.0749709406
step: 76, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.1341304005
step: 77, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.1947570972
step: 78, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.2708118855
step: 79, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 16.091732134
